anime_id,Name,Score,Genres,English name,sypnopsis,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,8.06,"Adventure, Sci-Fi, Shounen",Saint Seiya:The Hades Chapter - Sanctuary,"Hades is planning to take over the world, to achieve that goal, he sends out deceased Gold Saints to take Athena's head. Seiya and the other Bronze Saints come to help but their help isn't appreciated by the remaining Gold Saints that are still alive. (Source: ANN)",OVA,13,"Nov 9, 2002 to Jul 25, 2003",Unknown,Unknown,Unknown,Toei Animation,Manga,25 min. per ep.,PG-13 - Teens 13 or older,466,2385,45191,373,897,37673,515,490
42496,Douluo Dalu: Hao Tian Yang Wei,8.06,"Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy",Unknown,Third part of Douluo Dalu .,ONA,13,"Nov 23, 2019 to Feb 15, 2020",Unknown,Unknown,Unknown,Sparkly Key Animation Studio,Novel,20 min. per ep.,PG-13 - Teens 13 or older,468,7480,3510,23,216,2433,35,54
39551,Tensei shitara Slime Datta Ken 2nd Season,8.06,"Comedy, Fantasy",That Time I Got Reincarnated as a Slime Season 2,Second season of Tensei shitara Slime Datta Ken .,TV,12,"Jan 12, 2021 to 2021",Winter 2021,Unknown,Unknown,8bit,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,461,402,341178,4258,173043,35,2680,1235
14719,JoJo no Kimyou na Bouken (TV),8.06,"Action, Adventure, Supernatural, Vampire, Shounen",JoJo's Bizarre Adventure,"In 1868, Dario Brando saves the life of an English nobleman, George Joestar. By taking in Dario's son Dio when the boy becomes fatherless, George hopes to repay the debt he owes to his savior. However Dio, unsatisfied with his station in life, aspires to seize the Joestar house for his own. Wielding an Aztec stone mask with supernatural properties, he sets out to destroy George and his son, Jonathan ""JoJo"" Joestar, and triggers a chain of events that will continue to echo through the years to come. Half a century later, in New York City, Jonathan's grandson Joseph Joestar discovers the legacy his grandfather left for him. When an archeological dig unearths the truth behind the stone mask, he realizes that he is the only one who can defeat the Pillar Men, mystical beings of immeasurable power who inadvertently began everything. Adapted from the first two arcs of Hirohiko Araki's outlandish manga series, JoJo no Kimyou na Bouken follows the many thrilling expeditions of JoJo and his descendants. Whether it's facing off with the evil Dio, or combatting the sinister Pillar Men, there's always plenty of bizarre adventures in store.",TV,26,"Oct 6, 2012 to Apr 6, 2013",Fall 2012,"Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha","VIZ Media, Warner Bros. Pictures",David Production,Manga,24 min. per ep.,R - 17+ (violence & profanity),463,74,965386,26522,74784,714621,36732,26316
16049,Toaru Kagaku no Railgun S,8.06,"Action, Sci-Fi, Super Power",A Certain Scientific Railgun S,"koto Misaka and her friends are back, investigating rumors across Academy City. Soon, Mikoto discovers something terrifying: horrific experiments are taking place throughout the city, involving the murder of thousands of espers. Moreover, these espers are far from just ordinary people: they are clones of Mikoto herself. Feeling responsible for their treatment, she sets off to put an end to the experiments; however, the forces opposing her are much more dangerous than she anticipated, and Mikoto finds herself up against some of the most powerful espers imaginable. Toaru Kagaku no Railgun S continues the story of the Railgun as she desperately fights to put an end to the inhuman experiments that she believes she helped cause, her life dragged deep into despair in the process. There's never a dull moment in Academy City, but no one ever said all of them would be pleasant.",TV,24,"Apr 12, 2013 to Sep 27, 2013",Spring 2013,"Geneon Universal Entertainment, Movic, AT-X, Warner Bros. Japan, ASCII Media Works",Funimation,J.C.Staff,Manga,24 min. per ep.,R - 17+ (violence & profanity),470,482,292223,6016,14432,199391,7596,4624
1943,Paprika,8.06,"Dementia, Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Paprika,"The world of dreams can be an incredible window into the psyche, showing one's deepest desires, aspirations, and repressed memories. One hopeful tech lab has been developing the ""DC Mini,"" a device with the power to delve into the dreams of others. Atsuko Chiba and Kosaku Tokita have been tirelessly working to develop this technology with the hopes of using it to deeply explore patients' minds and help cure them of their psychological disorders. However, having access to the deepest corners of a person's mind comes with a tremendous responsibility. In the wrong hands, the DC Mini could be used as a form of psychological terrorism and cause mental breakdowns in the minds of targets. When this technology is stolen and people around them start acting strangely, Atsuko and Kosaku know they have a serious problem on their hands. Enlisting the help of Officer Konakawa, who has been receiving this experimental therapy, they search both the real and dream worlds for their mental terrorist.",Movie,1,25-Nov-06,Unknown,"Sony Pictures Entertainment, Cyclone Graphics",Unknown,Madhouse,Novel,1 hr. 30 min.,R+ - Mild Nudity,467,361,366533,3238,6172,242913,2703,1396
1482,D.Gray-man,8.05,"Action, Adventure, Comedy, Super Power, Demons, Shounen",D.Gray-man,"osing a loved one is so painful that one may sometimes wish to be able to resurrect them—a weakness that the enigmatic Millennium Earl exploits. To make his mechanical weapons known as ""Akuma,"" he uses the souls of the dead that are called back. Once a soul is placed in an Akuma, it is trapped forever, and the only way to save them is to exorcise them from their vessel using the Anti-Akuma weapon, ""Innocence."" After spending three years as the disciple of General Cross, Allen Walker is sent to the Black Order—an organization comprised of those willing to fight Akuma and the Millennium Earl—to become an official Exorcist. With an arm as his Innocence and a cursed eye that can see the suffering souls within an Akuma, it's up to Allen and his fellow Exorcists to stop the Millennium Earl's ultimate plot: one that can lead to the destruction of the world.",TV,103,"Oct 3, 2006 to Sep 30, 2008",Fall 2006,"TV Tokyo, Aniplex, Dentsu, Half H.P Studio, Sony Music Entertainment, Studio Jack",Funimation,TMS Entertainment,Manga,23 min. per ep.,PG-13 - Teens 13 or older,477,194,567566,14021,53418,258416,53682,41848
25013,Akatsuki no Yona,8.05,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",Yona of the Dawn,"Princess Yona lives a life of luxury and ease, completely sheltered from the problems of the seemingly peaceful Kingdom of Kouka; however, the sudden murder of the king and betrayal of her beloved cousin Su-won places Yona's life in mortal peril. Forced to escape only with Son Hak, who is both her childhood friend and bodyguard, the naïve princess soon discovers that Kouka is not the idyllic place she envisioned it to be. Poverty, strife, and corruption run rampant, making reclaiming the throne nothing more than a wishful fantasy given the kingdom's current state. Based on the popular manga of the same name by Mizuho Kusanagi, Akatsuki no Yona follows Princess Yona on a coming-of-age adventure as she faces the harsh realities of her kingdom. With only a mysterious legend to guide her, Yona must discover a way to restore Kouka to its former glory while being pursued relentlessly by the forces of the new King of Kouka.",TV,24,"Oct 7, 2014 to Mar 24, 2015",Fall 2014,"VAP, Hakusensha, AT-X, Delfi Sound, Marvelous AQL, Tokyo MX, Age Global Networks, Docomo Anime Store, Top-Insight International",Funimation,Studio Pierrot,Manga,24 min. per ep.,PG-13 - Teens 13 or older,471,185,586957,12651,32906,367262,18805,18047
7465,Eve no Jikan (Movie),8.05,"Sci-Fi, Slice of Life",Time of Eve,"In the Japan of the future, employing androids for various purposes is nothing out of the ordinary. However, treating androids on the same level as humans is frowned upon, and there is constant paranoia surrounding the possibility of robots defying humans, their masters. Those who appear too trustworthy of their androids are chided and labeled ""dori-kei,"" or ""android-holics."" High school student Rikuo Sakisaka notices when his house droid, Sammy, starts behaving curiously—she has been leaving the house without his instruction. When he inspects the movement logs in her database, a cryptic line grabs his attention: ""Are you enjoying the time of EVE?"" Accompanied by his friend Masakazu Masaki, Rikuo tracks the whereabouts of his houseroid to a cafe called Time of Eve, where it is forbidden for customers to display prejudice against one another. The cafe, Rikuo realizes, is frequented by both man and machine, with no evidence to tell either apart. Each customer—from the cheerful Akiko, to a robot dangerously close to breaking down—has their own story and challenges to overcome. While Rikuo tries to reveal Sammy's intentions, he begins to question the legitimacy of the fear that drives humans to regard androids as nothing more than mere tools.",Movie,1,6-Mar-10,Unknown,"Directions, Code","NYAV Post, Pied Piper",Studio Rikka,Original,1 hr. 46 min.,PG-13 - Teens 13 or older,481,1328,106255,599,2251,63610,1121,515
12477,Sakasama no Patema,8.05,"Adventure, Sci-Fi",Patema Inverted,"Patema is a plucky young girl from an underground civilization boasting an incredible network of tunnels. Inspired by a friend that mysteriously went missing, she is often reprimanded due to her constant excursions of these tunnels due to her royal status. After she enters what is known as the ""forbidden zone,"" she accidentally falls into a giant bottomless pit after being startled by a strange creature. Finding herself on the surface, a world literally turned upside down, she begins falling towards the sky only to be saved by Age, a discontented student of the totalitarian nation known as Aiga. The people of Aiga are taught to believe that ""Inverts,"" like Patema, are sinners that will be ""swallowed by the sky,"" but Age has resisted this propaganda and decides to protect his new friend. A chance meeting between two curious teenagers leads to an exploration of two unique worlds as they begin working together to unveil the secrets of their origins in Sakasama no Patema , a heart-warming film about overcoming differences in order to coexist.",Movie,1,9-Nov-13,Unknown,"Directions, Asmik Ace, Good Smile Company","NYAV Post, GKIDS","Studio Rikka, Purple Cow Studio Japan",Original,1 hr. 39 min.,PG-13 - Teens 13 or older,472,673,217778,1199,5295,132291,1858,654
16782,Kotonoha no Niwa,8.05,"Slice of Life, Psychological, Drama, Romance",The Garden of Words,"On a rainy morning in Tokyo, Takao Akizuki, an aspiring shoemaker, decides to skip class to sketch designs in a beautiful garden. This is where he meets Yukari Yukino, a beautiful yet mysterious woman, for the very first time. Offering to make her new shoes, Takao continues to meet with Yukari throughout the rainy season, and without even realizing it, the two are able to alleviate the worries hidden in their hearts just by being with each other. However, their personal struggles have not disappeared completely, and as the end of the rainy season approaches, their relationship will be put to the test.",Movie,1,31-May-13,Unknown,"The Answer Studio, TOHO animation",Sentai Filmworks,CoMix Wave Films,Original,46 min.,PG-13 - Teens 13 or older,484,192,574997,5579,10485,431644,2931,956
